full_route_case_id,tool_id,k,total_input_edge_rows_for_tool,invalid_rows_removed_for_case,self_loop_parent_copy_rows_removed_for_case,total_input_edge_rows_for_case,edges_after_cleaning,predicted_nodes_excluding_root,cap_hit,unreachable_true_node_count,status
FR-BBD3-PARENT-c0236,eclipse_predec,3,29530,0,53,317,262,78,False,0,SCORED
FR-BBD3-PARENT-c0245,eclipse_predec,3,29530,0,53,326,273,66,False,0,SCORED
FR-BBD3-PARENT-c0286,eclipse_predec,3,29530,0,45,306,261,55,False,0,SCORED
FR-BBD3-PARENT-c0288,eclipse_predec,3,29530,0,55,358,303,34,False,3,SCORED
FR-BBD3-PARENT-c0345,eclipse_predec,3,29530,0,58,349,291,52,False,0,SCORED
FR-BBD3-PARENT-c0352,eclipse_predec,3,29530,0,48,308,259,68,False,0,SCORED
FR-BBD3-PARENT-c0367,eclipse_predec,3,29530,0,50,284,234,74,False,0,SCORED
FR-BBD3-PARENT-c0371,eclipse_predec,3,29530,0,56,335,279,40,False,0,SCORED
FR-BBD3-PARENT-c0375,eclipse_predec,3,29530,0,54,324,270,35,False,3,SCORED
FR-BBD3-PARENT-c0388,eclipse_predec,3,29530,0,50,331,281,64,False,1,SCORED
FR-BBD3-PARENT-c0407,eclipse_predec,3,29530,0,60,333,273,75,False,0,SCORED
FR-BBD3-PARENT-c0426,eclipse_predec,3,29530,0,63,374,311,47,False,0,SCORED
FR-BBD3-PARENT-c0432,eclipse_predec,3,29530,0,39,237,198,70,False,0,SCORED
FR-BBD3-PARENT-c0444,eclipse_predec,3,29530,0,53,344,291,35,False,0,SCORED
FR-BBD3-PARENT-c0480,eclipse_predec,3,29530,0,37,284,247,86,False,0,SCORED
FR-BBD3-PARENT-c0486,eclipse_predec,3,29530,0,30,274,241,66,False,0,SCORED
FR-BBD3-PARENT-c0526,eclipse_predec,3,29530,0,35,340,303,32,False,0,SCORED
FR-BBD3-PARENT-c0563,eclipse_predec,3,29530,0,32,348,316,21,False,0,SCORED
FR-BBD3-PARENT-c0593,eclipse_predec,3,29530,0,56,372,316,73,False,0,SCORED
FR-BBD3-PARENT-c0597,eclipse_predec,3,29530,0,37,335,295,15,False,0,SCORED
FR-BBD3-PARENT-c0604,eclipse_predec,3,29530,0,100,360,260,47,False,0,SCORED
FR-BBD3-PARENT-c0612,eclipse_predec,3,29530,0,41,235,194,72,False,0,SCORED
FR-BBD3-PARENT-c0626,eclipse_predec,3,29530,0,87,344,257,9,False,1,SCORED
FR-BBD3-PARENT-c0639,eclipse_predec,3,29530,0,37,299,260,86,False,0,SCORED
FR-BBD3-PARENT-c0653,eclipse_predec,3,29530,0,40,363,323,31,False,0,SCORED
FR-BBD3-PARENT-c0689,eclipse_predec,3,29530,0,52,312,260,66,False,0,SCORED
FR-BBD3-PARENT-c0691,eclipse_predec,3,29530,0,40,306,264,17,False,0,SCORED
FR-BBD3-PARENT-c0694,eclipse_predec,3,29530,0,46,342,296,74,False,0,SCORED
FR-BBD3-PARENT-c0764,eclipse_predec,3,29530,0,33,281,248,92,False,0,SCORED
FR-BBD3-PARENT-c0765,eclipse_predec,3,29530,0,41,313,272,63,False,0,SCORED
FR-BBD3-PARENT-c0865,eclipse_predec,3,29530,0,44,335,291,32,False,1,SCORED
FR-BBD3-PARENT-c0897,eclipse_predec,3,29530,0,37,344,307,17,False,0,SCORED
FR-BBD3-PARENT-c0908,eclipse_predec,3,29530,0,48,282,232,50,False,0,SCORED
FR-BBD3-PARENT-c0939,eclipse_predec,3,29530,0,45,296,249,10,False,0,SCORED
FR-BBD3-PARENT-c0941,eclipse_predec,3,29530,0,54,301,247,74,False,4,SCORED
FR-BBD3-PARENT-c0946,eclipse_predec,3,29530,0,54,377,323,63,False,0,SCORED
FR-BBD3-PARENT-c0991,eclipse_predec,3,29530,0,45,331,286,97,False,0,SCORED
FR-BBD3-PARENT-c1013,eclipse_predec,3,29530,0,43,320,277,48,False,7,SCORED
FR-BBD3-PARENT-c1019,eclipse_predec,3,29530,0,44,328,284,49,False,0,SCORED
FR-BBD3-PARENT-c1039,eclipse_predec,3,29530,0,61,363,302,62,False,0,SCORED
FR-BBD3-PARENT-c1043,eclipse_predec,3,29530,0,39,312,273,90,False,0,SCORED
FR-BBD3-PARENT-c1066,eclipse_predec,3,29530,0,66,272,206,72,False,0,SCORED
FR-BBD3-PARENT-c1072,eclipse_predec,3,29530,0,51,335,284,43,False,0,SCORED
FR-BBD3-PARENT-c1078,eclipse_predec,3,29530,0,36,360,324,55,False,9,SCORED
FR-BBD3-PARENT-c1094,eclipse_predec,3,29530,0,35,257,222,79,False,0,SCORED
FR-BBD3-PARENT-c1161,eclipse_predec,3,29530,0,34,268,234,71,False,0,SCORED
FR-BBD3-PARENT-c1182,eclipse_predec,3,29530,0,45,343,298,34,False,0,SCORED
FR-BBD3-PARENT-c1188,eclipse_predec,3,29530,0,57,345,288,18,False,0,SCORED
FR-BBD3-PARENT-c1201,eclipse_predec,3,29530,0,55,308,253,52,False,0,SCORED
FR-BBD3-PARENT-c1263,eclipse_predec,3,29530,0,35,277,242,83,False,0,SCORED
FR-BBD3-PARENT-c1266,eclipse_predec,3,29530,0,43,356,313,64,False,0,SCORED
FR-BBD3-PARENT-c1267,eclipse_predec,3,29530,0,48,276,228,69,False,0,SCORED
FR-BBD3-PARENT-c1285,eclipse_predec,3,29530,0,43,351,308,47,False,0,SCORED
FR-BBD3-PARENT-c1296,eclipse_predec,3,29530,0,50,333,283,78,False,0,SCORED
FR-BBD3-PARENT-c1313,eclipse_predec,3,29530,0,29,260,231,38,False,0,SCORED
FR-BBD3-PARENT-c1350,eclipse_predec,3,29530,0,38,328,290,41,False,0,SCORED
FR-BBD3-PARENT-c1352,eclipse_predec,3,29530,0,46,310,264,72,False,0,SCORED
FR-BBD3-PARENT-c1354,eclipse_predec,3,29530,0,37,281,241,52,False,0,SCORED
FR-BBD3-PARENT-c1383,eclipse_predec,3,29530,0,54,398,344,67,False,0,SCORED
FR-BBD3-PARENT-c1391,eclipse_predec,3,29530,0,62,355,293,33,False,0,SCORED
FR-BBD3-PARENT-c1412,eclipse_predec,3,29530,0,54,334,280,48,False,0,SCORED
FR-BBD3-PARENT-c1441,eclipse_predec,3,29530,0,33,324,291,34,False,0,SCORED
FR-BBD3-PARENT-c1457,eclipse_predec,3,29530,0,41,320,279,48,False,1,SCORED
FR-BBD3-PARENT-c1481,eclipse_predec,3,29530,0,30,292,260,66,False,0,SCORED
FR-BBD3-PARENT-c1524,eclipse_predec,3,29530,0,43,342,298,82,False,0,SCORED
FR-BBD3-PARENT-c1531,eclipse_predec,3,29530,0,36,314,278,87,False,0,SCORED
FR-BBD3-PARENT-c1549,eclipse_predec,3,29530,0,88,288,200,30,False,0,SCORED
FR-BBD3-PARENT-c1586,eclipse_predec,3,29530,0,33,295,262,91,False,0,SCORED
FR-BBD3-CAND-c0620,eclipse_predec,3,29530,0,43,308,263,89,False,0,SCORED
FR-BBD3-CAND-c0611,eclipse_predec,3,29530,0,49,242,193,73,False,0,SCORED
FR-BBD3-CAND-c0282,eclipse_predec,3,29530,0,52,269,217,58,False,0,SCORED
FR-BBD3-CAND-c0257,eclipse_predec,3,29530,0,41,237,195,61,False,0,SCORED
FR-BBD3-CAND-c1376,eclipse_predec,3,29530,0,43,331,288,86,False,0,SCORED
FR-BBD3-CAND-c0971,eclipse_predec,3,29530,0,34,274,240,67,False,0,SCORED
FR-BBD3-CAND-c0141,eclipse_predec,3,29530,0,54,388,334,43,False,1,SCORED
FR-BBD3-CAND-c1570,eclipse_predec,3,29530,0,62,331,269,24,False,0,SCORED
FR-BBD3-CAND-c0347,eclipse_predec,3,29530,0,35,273,234,17,False,0,SCORED
FR-BBD3-PARENT-c0001,eclipse_predec,5,29530,0,46,296,248,64,False,0,SCORED
FR-BBD3-PARENT-c0002,eclipse_predec,5,29530,0,38,275,236,128,False,0,SCORED
FR-BBD3-PARENT-c0006,eclipse_predec,5,29530,0,52,320,268,134,False,3,SCORED
FR-BBD3-PARENT-c0018,eclipse_predec,5,29530,0,36,214,176,108,False,0,SCORED
FR-BBD3-PARENT-c0039,eclipse_predec,5,29530,0,51,381,330,87,False,0,SCORED
FR-BBD3-PARENT-c0116,eclipse_predec,5,29530,0,42,345,303,123,False,0,SCORED
FR-BBD3-PARENT-c0118,eclipse_predec,5,29530,0,41,329,288,132,False,0,SCORED
FR-BBD3-PARENT-c0121,eclipse_predec,5,29530,0,56,339,283,125,False,6,SCORED
FR-BBD3-PARENT-c0134,eclipse_predec,5,29530,0,40,276,236,105,False,0,SCORED
FR-BBD3-PARENT-c0139,eclipse_predec,5,29530,0,49,386,337,93,False,0,SCORED
FR-BBD3-PARENT-c0148,eclipse_predec,5,29530,0,25,321,296,143,False,0,SCORED
FR-BBD3-PARENT-c0153,eclipse_predec,5,29530,0,54,348,294,154,False,0,SCORED
FR-BBD3-PARENT-c0163,eclipse_predec,5,29530,0,30,266,233,148,False,0,SCORED
FR-BBD3-PARENT-c0177,eclipse_predec,5,29530,0,60,400,340,113,False,0,SCORED
FR-BBD3-PARENT-c0233,eclipse_predec,5,29530,0,33,297,260,120,False,4,SCORED
FR-BBD3-PARENT-c0236,eclipse_predec,5,29530,0,53,317,262,145,False,0,SCORED
FR-BBD3-PARENT-c0245,eclipse_predec,5,29530,0,53,326,273,147,False,0,SCORED
FR-BBD3-PARENT-c0286,eclipse_predec,5,29530,0,45,306,261,89,False,0,SCORED
FR-BBD3-PARENT-c0288,eclipse_predec,5,29530,0,55,358,303,128,False,3,SCORED
FR-BBD3-PARENT-c0345,eclipse_predec,5,29530,0,58,349,291,135,False,0,SCORED
FR-BBD3-PARENT-c0352,eclipse_predec,5,29530,0,48,308,259,139,False,0,SCORED
FR-BBD3-PARENT-c0367,eclipse_predec,5,29530,0,50,284,234,126,False,0,SCORED
FR-BBD3-PARENT-c0371,eclipse_predec,5,29530,0,56,335,279,152,False,0,SCORED
FR-BBD3-PARENT-c0375,eclipse_predec,5,29530,0,54,324,270,103,False,3,SCORED
FR-BBD3-PARENT-c0388,eclipse_predec,5,29530,0,50,331,281,155,False,1,SCORED
FR-BBD3-PARENT-c0407,eclipse_predec,5,29530,0,60,333,273,154,False,0,SCORED
FR-BBD3-PARENT-c0426,eclipse_predec,5,29530,0,63,374,311,105,False,0,SCORED
FR-BBD3-PARENT-c0432,eclipse_predec,5,29530,0,39,237,198,130,False,0,SCORED
FR-BBD3-PARENT-c0444,eclipse_predec,5,29530,0,53,344,291,112,False,0,SCORED
FR-BBD3-PARENT-c0480,eclipse_predec,5,29530,0,37,284,247,141,False,0,SCORED
FR-BBD3-PARENT-c0486,eclipse_predec,5,29530,0,30,274,241,142,False,0,SCORED
FR-BBD3-PARENT-c0526,eclipse_predec,5,29530,0,35,340,303,52,False,0,SCORED
FR-BBD3-PARENT-c0563,eclipse_predec,5,29530,0,32,348,316,93,False,0,SCORED
FR-BBD3-PARENT-c0593,eclipse_predec,5,29530,0,56,372,316,143,False,0,SCORED
FR-BBD3-PARENT-c0597,eclipse_predec,5,29530,0,37,335,295,81,False,0,SCORED
FR-BBD3-PARENT-c0604,eclipse_predec,5,29530,0,100,360,260,106,False,0,SCORED
FR-BBD3-PARENT-c0612,eclipse_predec,5,29530,0,41,235,194,119,False,0,SCORED
FR-BBD3-PARENT-c0626,eclipse_predec,5,29530,0,87,344,257,17,False,1,SCORED
FR-BBD3-PARENT-c0639,eclipse_predec,5,29530,0,37,299,260,168,False,0,SCORED
FR-BBD3-PARENT-c0653,eclipse_predec,5,29530,0,40,363,323,127,False,0,SCORED
FR-BBD3-PARENT-c0689,eclipse_predec,5,29530,0,52,312,260,134,False,0,SCORED
FR-BBD3-PARENT-c0691,eclipse_predec,5,29530,0,40,306,264,61,False,0,SCORED
FR-BBD3-PARENT-c0694,eclipse_predec,5,29530,0,46,342,296,155,False,0,SCORED
FR-BBD3-PARENT-c0764,eclipse_predec,5,29530,0,33,281,248,144,False,0,SCORED
FR-BBD3-PARENT-c0765,eclipse_predec,5,29530,0,41,313,272,148,False,0,SCORED
FR-BBD3-PARENT-c0865,eclipse_predec,5,29530,0,44,335,291,101,False,1,SCORED
FR-BBD3-PARENT-c0897,eclipse_predec,5,29530,0,37,344,307,100,False,0,SCORED
FR-BBD3-PARENT-c0908,eclipse_predec,5,29530,0,48,282,232,90,False,0,SCORED
FR-BBD3-PARENT-c0939,eclipse_predec,5,29530,0,45,296,249,75,False,0,SCORED
FR-BBD3-PARENT-c0941,eclipse_predec,5,29530,0,54,301,247,120,False,4,SCORED
FR-BBD3-PARENT-c0946,eclipse_predec,5,29530,0,54,377,323,110,False,0,SCORED
FR-BBD3-PARENT-c0991,eclipse_predec,5,29530,0,45,331,286,169,False,0,SCORED
FR-BBD3-PARENT-c1013,eclipse_predec,5,29530,0,43,320,277,143,False,7,SCORED
FR-BBD3-PARENT-c1019,eclipse_predec,5,29530,0,44,328,284,130,False,0,SCORED
FR-BBD3-PARENT-c1039,eclipse_predec,5,29530,0,61,363,302,129,False,0,SCORED
FR-BBD3-PARENT-c1043,eclipse_predec,5,29530,0,39,312,273,150,False,0,SCORED
FR-BBD3-PARENT-c1066,eclipse_predec,5,29530,0,66,272,206,120,False,0,SCORED
FR-BBD3-PARENT-c1072,eclipse_predec,5,29530,0,51,335,284,152,False,0,SCORED
FR-BBD3-PARENT-c1078,eclipse_predec,5,29530,0,36,360,324,107,False,9,SCORED
FR-BBD3-PARENT-c1094,eclipse_predec,5,29530,0,35,257,222,152,False,0,SCORED
FR-BBD3-PARENT-c1161,eclipse_predec,5,29530,0,34,268,234,149,False,0,SCORED
FR-BBD3-PARENT-c1182,eclipse_predec,5,29530,0,45,343,298,83,False,0,SCORED
FR-BBD3-PARENT-c1188,eclipse_predec,5,29530,0,57,345,288,39,False,0,SCORED
FR-BBD3-PARENT-c1201,eclipse_predec,5,29530,0,55,308,253,146,False,0,SCORED
FR-BBD3-PARENT-c1263,eclipse_predec,5,29530,0,35,277,242,141,False,0,SCORED
FR-BBD3-PARENT-c1266,eclipse_predec,5,29530,0,43,356,313,135,False,0,SCORED
FR-BBD3-PARENT-c1267,eclipse_predec,5,29530,0,48,276,228,141,False,0,SCORED
FR-BBD3-PARENT-c1285,eclipse_predec,5,29530,0,43,351,308,88,False,0,SCORED
FR-BBD3-PARENT-c1296,eclipse_predec,5,29530,0,50,333,283,154,False,0,SCORED
FR-BBD3-PARENT-c1313,eclipse_predec,5,29530,0,29,260,231,146,False,0,SCORED
FR-BBD3-PARENT-c1350,eclipse_predec,5,29530,0,38,328,290,76,False,0,SCORED
FR-BBD3-PARENT-c1352,eclipse_predec,5,29530,0,46,310,264,161,False,0,SCORED
FR-BBD3-PARENT-c1354,eclipse_predec,5,29530,0,37,281,241,124,False,0,SCORED
FR-BBD3-PARENT-c1383,eclipse_predec,5,29530,0,54,398,344,167,False,0,SCORED
FR-BBD3-PARENT-c1391,eclipse_predec,5,29530,0,62,355,293,114,False,0,SCORED
FR-BBD3-PARENT-c1412,eclipse_predec,5,29530,0,54,334,280,103,False,0,SCORED
FR-BBD3-PARENT-c1441,eclipse_predec,5,29530,0,33,324,291,100,False,0,SCORED
FR-BBD3-PARENT-c1457,eclipse_predec,5,29530,0,41,320,279,87,False,1,SCORED
FR-BBD3-PARENT-c1481,eclipse_predec,5,29530,0,30,292,260,133,False,0,SCORED
FR-BBD3-PARENT-c1524,eclipse_predec,5,29530,0,43,342,298,168,False,0,SCORED
FR-BBD3-PARENT-c1531,eclipse_predec,5,29530,0,36,314,278,174,False,0,SCORED
FR-BBD3-PARENT-c1549,eclipse_predec,5,29530,0,88,288,200,71,False,0,SCORED
FR-BBD3-PARENT-c1586,eclipse_predec,5,29530,0,33,295,262,166,False,0,SCORED
FR-BBD3-CAND-c0620,eclipse_predec,5,29530,0,43,308,263,136,False,0,SCORED
FR-BBD3-CAND-c0611,eclipse_predec,5,29530,0,49,242,193,105,False,0,SCORED
FR-BBD3-CAND-c0282,eclipse_predec,5,29530,0,52,269,217,129,False,0,SCORED
FR-BBD3-CAND-c0257,eclipse_predec,5,29530,0,41,237,195,134,False,0,SCORED
FR-BBD3-CAND-c1376,eclipse_predec,5,29530,0,43,331,288,152,False,0,SCORED
FR-BBD3-CAND-c0971,eclipse_predec,5,29530,0,34,274,240,136,False,0,SCORED
FR-BBD3-CAND-c0141,eclipse_predec,5,29530,0,54,388,334,116,False,1,SCORED
FR-BBD3-CAND-c1570,eclipse_predec,5,29530,0,62,331,269,56,False,0,SCORED
FR-BBD3-CAND-c0347,eclipse_predec,5,29530,0,35,273,234,59,False,0,SCORED
FR-BBD3-PARENT-c0001,eclipse_predec,10,29530,0,46,296,248,184,False,0,SCORED
FR-BBD3-PARENT-c0002,eclipse_predec,10,29530,0,38,275,236,172,False,0,SCORED
FR-BBD3-PARENT-c0006,eclipse_predec,10,29530,0,52,320,268,186,False,3,SCORED
FR-BBD3-PARENT-c0018,eclipse_predec,10,29530,0,36,214,176,123,False,0,SCORED
FR-BBD3-PARENT-c0039,eclipse_predec,10,29530,0,51,381,330,228,False,0,SCORED
FR-BBD3-PARENT-c0116,eclipse_predec,10,29530,0,42,345,303,227,False,0,SCORED
FR-BBD3-PARENT-c0118,eclipse_predec,10,29530,0,41,329,288,222,False,0,SCORED
FR-BBD3-PARENT-c0121,eclipse_predec,10,29530,0,56,339,283,207,False,6,SCORED
FR-BBD3-PARENT-c0134,eclipse_predec,10,29530,0,40,276,236,170,False,0,SCORED
FR-BBD3-PARENT-c0139,eclipse_predec,10,29530,0,49,386,337,182,False,0,SCORED
FR-BBD3-PARENT-c0148,eclipse_predec,10,29530,0,25,321,296,210,False,0,SCORED
FR-BBD3-PARENT-c0153,eclipse_predec,10,29530,0,54,348,294,207,False,0,SCORED
FR-BBD3-PARENT-c0163,eclipse_predec,10,29530,0,30,266,233,170,False,0,SCORED
FR-BBD3-PARENT-c0177,eclipse_predec,10,29530,0,60,400,340,261,False,0,SCORED
FR-BBD3-PARENT-c0233,eclipse_predec,10,29530,0,33,297,260,181,False,4,SCORED
FR-BBD3-PARENT-c0236,eclipse_predec,10,29530,0,53,317,262,181,False,0,SCORED
FR-BBD3-PARENT-c0245,eclipse_predec,10,29530,0,53,326,273,196,False,0,SCORED
FR-BBD3-PARENT-c0286,eclipse_predec,10,29530,0,45,306,261,186,False,0,SCORED
FR-BBD3-PARENT-c0288,eclipse_predec,10,29530,0,55,358,303,230,False,3,SCORED
FR-BBD3-PARENT-c0345,eclipse_predec,10,29530,0,58,349,291,192,False,0,SCORED
FR-BBD3-PARENT-c0352,eclipse_predec,10,29530,0,48,308,259,194,False,0,SCORED
FR-BBD3-PARENT-c0367,eclipse_predec,10,29530,0,50,284,234,158,False,0,SCORED
FR-BBD3-PARENT-c0371,eclipse_predec,10,29530,0,56,335,279,194,False,0,SCORED
FR-BBD3-PARENT-c0375,eclipse_predec,10,29530,0,54,324,270,210,False,3,SCORED
FR-BBD3-PARENT-c0388,eclipse_predec,10,29530,0,50,331,281,213,False,1,SCORED
FR-BBD3-PARENT-c0407,eclipse_predec,10,29530,0,60,333,273,233,False,0,SCORED
FR-BBD3-PARENT-c0426,eclipse_predec,10,29530,0,63,374,311,201,False,0,SCORED
FR-BBD3-PARENT-c0432,eclipse_predec,10,29530,0,39,237,198,156,False,0,SCORED
FR-BBD3-PARENT-c0444,eclipse_predec,10,29530,0,53,344,291,234,False,0,SCORED
FR-BBD3-PARENT-c0480,eclipse_predec,10,29530,0,37,284,247,166,False,0,SCORED
FR-BBD3-PARENT-c0486,eclipse_predec,10,29530,0,30,274,241,177,False,0,SCORED
FR-BBD3-PARENT-c0526,eclipse_predec,10,29530,0,35,340,303,216,False,0,SCORED
FR-BBD3-PARENT-c0563,eclipse_predec,10,29530,0,32,348,316,260,False,0,SCORED
FR-BBD3-PARENT-c0593,eclipse_predec,10,29530,0,56,372,316,231,False,0,SCORED
FR-BBD3-PARENT-c0597,eclipse_predec,10,29530,0,37,335,295,228,False,0,SCORED
FR-BBD3-PARENT-c0604,eclipse_predec,10,29530,0,100,360,260,162,False,0,SCORED
FR-BBD3-PARENT-c0612,eclipse_predec,10,29530,0,41,235,194,148,False,0,SCORED
FR-BBD3-PARENT-c0626,eclipse_predec,10,29530,0,87,344,257,148,False,1,SCORED
FR-BBD3-PARENT-c0639,eclipse_predec,10,29530,0,37,299,260,222,False,0,SCORED
FR-BBD3-PARENT-c0653,eclipse_predec,10,29530,0,40,363,323,255,False,0,SCORED
FR-BBD3-PARENT-c0689,eclipse_predec,10,29530,0,52,312,260,187,False,0,SCORED
FR-BBD3-PARENT-c0691,eclipse_predec,10,29530,0,40,306,264,192,False,0,SCORED
FR-BBD3-PARENT-c0694,eclipse_predec,10,29530,0,46,342,296,217,False,0,SCORED
FR-BBD3-PARENT-c0764,eclipse_predec,10,29530,0,33,281,248,183,False,0,SCORED
FR-BBD3-PARENT-c0765,eclipse_predec,10,29530,0,41,313,272,187,False,0,SCORED
FR-BBD3-PARENT-c0865,eclipse_predec,10,29530,0,44,335,291,216,False,1,SCORED
FR-BBD3-PARENT-c0897,eclipse_predec,10,29530,0,37,344,307,235,False,0,SCORED
FR-BBD3-PARENT-c0908,eclipse_predec,10,29530,0,48,282,232,165,False,0,SCORED
FR-BBD3-PARENT-c0939,eclipse_predec,10,29530,0,45,296,249,189,False,0,SCORED
FR-BBD3-PARENT-c0941,eclipse_predec,10,29530,0,54,301,247,159,False,4,SCORED
FR-BBD3-PARENT-c0946,eclipse_predec,10,29530,0,54,377,323,254,False,0,SCORED
FR-BBD3-PARENT-c0991,eclipse_predec,10,29530,0,45,331,286,225,False,0,SCORED
FR-BBD3-PARENT-c1013,eclipse_predec,10,29530,0,43,320,277,218,False,7,SCORED
FR-BBD3-PARENT-c1019,eclipse_predec,10,29530,0,44,328,284,224,False,0,SCORED
FR-BBD3-PARENT-c1039,eclipse_predec,10,29530,0,61,363,302,211,False,0,SCORED
FR-BBD3-PARENT-c1043,eclipse_predec,10,29530,0,39,312,273,205,False,0,SCORED
FR-BBD3-PARENT-c1066,eclipse_predec,10,29530,0,66,272,206,145,False,0,SCORED
FR-BBD3-PARENT-c1072,eclipse_predec,10,29530,0,51,335,284,197,False,0,SCORED
FR-BBD3-PARENT-c1078,eclipse_predec,10,29530,0,36,360,324,248,False,9,SCORED
FR-BBD3-PARENT-c1094,eclipse_predec,10,29530,0,35,257,222,183,False,0,SCORED
FR-BBD3-PARENT-c1161,eclipse_predec,10,29530,0,34,268,234,175,False,0,SCORED
FR-BBD3-PARENT-c1182,eclipse_predec,10,29530,0,45,343,298,220,False,0,SCORED
FR-BBD3-PARENT-c1188,eclipse_predec,10,29530,0,57,345,288,213,False,0,SCORED
FR-BBD3-PARENT-c1201,eclipse_predec,10,29530,0,55,308,253,184,False,0,SCORED
FR-BBD3-PARENT-c1263,eclipse_predec,10,29530,0,35,277,242,173,False,0,SCORED
FR-BBD3-PARENT-c1266,eclipse_predec,10,29530,0,43,356,313,238,False,0,SCORED
FR-BBD3-PARENT-c1267,eclipse_predec,10,29530,0,48,276,228,172,False,0,SCORED
FR-BBD3-PARENT-c1285,eclipse_predec,10,29530,0,43,351,308,249,False,0,SCORED
FR-BBD3-PARENT-c1296,eclipse_predec,10,29530,0,50,333,283,222,False,0,SCORED
FR-BBD3-PARENT-c1313,eclipse_predec,10,29530,0,29,260,231,170,False,0,SCORED
FR-BBD3-PARENT-c1350,eclipse_predec,10,29530,0,38,328,290,220,False,0,SCORED
FR-BBD3-PARENT-c1352,eclipse_predec,10,29530,0,46,310,264,201,False,0,SCORED
FR-BBD3-PARENT-c1354,eclipse_predec,10,29530,0,37,281,241,173,False,0,SCORED
FR-BBD3-PARENT-c1383,eclipse_predec,10,29530,0,54,398,344,280,False,0,SCORED
FR-BBD3-PARENT-c1391,eclipse_predec,10,29530,0,62,355,293,194,False,0,SCORED
FR-BBD3-PARENT-c1412,eclipse_predec,10,29530,0,54,334,280,217,False,0,SCORED
FR-BBD3-PARENT-c1441,eclipse_predec,10,29530,0,33,324,291,229,False,0,SCORED
FR-BBD3-PARENT-c1457,eclipse_predec,10,29530,0,41,320,279,223,False,1,SCORED
FR-BBD3-PARENT-c1481,eclipse_predec,10,29530,0,30,292,260,189,False,0,SCORED
FR-BBD3-PARENT-c1524,eclipse_predec,10,29530,0,43,342,298,252,False,0,SCORED
FR-BBD3-PARENT-c1531,eclipse_predec,10,29530,0,36,314,278,234,False,0,SCORED
FR-BBD3-PARENT-c1549,eclipse_predec,10,29530,0,88,288,200,118,False,0,SCORED
FR-BBD3-PARENT-c1586,eclipse_predec,10,29530,0,33,295,262,209,False,0,SCORED
FR-BBD3-CAND-c0620,eclipse_predec,10,29530,0,43,308,263,180,False,0,SCORED
FR-BBD3-CAND-c0611,eclipse_predec,10,29530,0,49,242,193,129,False,0,SCORED
FR-BBD3-CAND-c0282,eclipse_predec,10,29530,0,52,269,217,160,False,0,SCORED
FR-BBD3-CAND-c0257,eclipse_predec,10,29530,0,41,237,195,154,False,0,SCORED
FR-BBD3-CAND-c1376,eclipse_predec,10,29530,0,43,331,288,208,False,0,SCORED
FR-BBD3-CAND-c0971,eclipse_predec,10,29530,0,34,274,240,172,False,0,SCORED
FR-BBD3-CAND-c0141,eclipse_predec,10,29530,0,54,388,334,227,False,1,SCORED
FR-BBD3-CAND-c1570,eclipse_predec,10,29530,0,62,331,269,114,False,0,SCORED
FR-BBD3-CAND-c0347,eclipse_predec,10,29530,0,35,273,234,162,False,0,SCORED
FR-BBD3-PARENT-c0001,eclipse_noec,1,15197,0,28,187,158,4,False,0,SCORED
FR-BBD3-PARENT-c0002,eclipse_noec,1,15197,0,19,154,135,3,False,0,SCORED
FR-BBD3-PARENT-c0006,eclipse_noec,1,15197,0,26,179,153,4,False,3,SCORED
FR-BBD3-PARENT-c0018,eclipse_noec,1,15197,0,31,151,120,2,False,0,SCORED
FR-BBD3-PARENT-c0039,eclipse_noec,1,15197,0,30,206,176,2,False,0,SCORED
FR-BBD3-PARENT-c0116,eclipse_noec,1,15197,0,28,196,166,4,False,0,SCORED
FR-BBD3-PARENT-c0118,eclipse_noec,1,15197,0,24,148,124,3,False,0,SCORED
FR-BBD3-PARENT-c0121,eclipse_noec,1,15197,0,49,183,134,4,False,6,SCORED
FR-BBD3-PARENT-c0134,eclipse_noec,1,15197,0,20,130,110,5,False,0,SCORED
FR-BBD3-PARENT-c0139,eclipse_noec,1,15197,0,21,101,80,5,False,0,SCORED
FR-BBD3-PARENT-c0148,eclipse_noec,1,15197,0,27,195,168,4,False,0,SCORED
FR-BBD3-PARENT-c0153,eclipse_noec,1,15197,0,44,187,141,2,False,0,SCORED
FR-BBD3-PARENT-c0163,eclipse_noec,1,15197,0,22,130,105,2,False,0,SCORED
FR-BBD3-PARENT-c0177,eclipse_noec,1,15197,0,29,185,156,2,False,0,SCORED
FR-BBD3-PARENT-c0233,eclipse_noec,1,15197,0,28,167,139,2,False,4,SCORED
FR-BBD3-PARENT-c0236,eclipse_noec,1,15197,0,16,154,136,3,False,0,SCORED
FR-BBD3-PARENT-c0245,eclipse_noec,1,15197,0,32,153,121,2,False,0,SCORED
FR-BBD3-PARENT-c0286,eclipse_noec,1,15197,0,33,188,155,2,False,0,SCORED
FR-BBD3-PARENT-c0288,eclipse_noec,1,15197,0,21,174,153,3,False,3,SCORED
FR-BBD3-PARENT-c0345,eclipse_noec,1,15197,0,35,151,116,4,False,0,SCORED
FR-BBD3-PARENT-c0352,eclipse_noec,1,15197,0,28,179,151,4,False,0,SCORED
FR-BBD3-PARENT-c0367,eclipse_noec,1,15197,0,23,164,141,3,False,0,SCORED
